time,open,high,low,close,SMA50,SMA100,SMA200,Basis_BB,Upper_BB,Lower_BB,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram(Signal-MACD),MACD(fast-slow),Signal_sma9,OnBalanceVolume,StochasticOscillator,StochasticOscillator_SMA3,Accumulation/Distribution,Aroon Up,Aroon Down
08/06/2017,243.77,244.33,243.17,243.78,238.3022,235.7521,227.164654,240.92,245.5867248,236.2532752,66.19706223,63.00546657,NaN,NaN,NaN,NaN,NaN,NaN,0.215670139,1.598278415,1.382608276,8349134904,91.94915254,90.47781916,32858546268,71.42857143,0
09/06/2017,244.09,245.01,241.95,243.41,238.4596,235.9237,227.286854,241.1215,245.8524207,236.3905793,63.67801363,63.82836594,NaN,NaN,NaN,NaN,NaN,NaN,0.139676053,1.557203342,1.417527289,8216878542,74.15185784,86.12186146,32852495323,100,0
12/06/2017,243.13,243.42,242.38,243.36,238.601,236.0898,227.414404,241.3405,246.0601122,236.6208878,63.32730874,64.31768315,NaN,NaN,NaN,NaN,NaN,NaN,0.068608173,1.503287505,1.434679332,8130770440,70,78.70033679,32928667875,92.85714286,0
13/06/2017,243.98,244.61,243.5799,244.55,238.7772,236.2762,227.548654,241.553,246.4456234,236.6603766,67.86369383,65.00403833,NaN,NaN,NaN,NaN,67.86369383,NaN,0.083330971,1.538843046,1.455512075,8190837393,90.94488189,78.36557991,32981737416,85.71428571,0
14/06/2017,244.86,244.87,243.29,244.24,238.9554,236.4512,227.683404,241.761,246.7384246,236.7835754,65.58760949,65.39537556,NaN,NaN,NaN,NaN,NaN,NaN,0.055137487,1.524433934,1.469296447,8112235082,82.3798627,81.1082482,32997656871,78.57142857,0
15/06/2017,242.68,243.91,242.36,243.77,239.1212,236.6274,227.81045,242.1585,246.3882578,237.9287422,62.18243458,65.28863201,NaN,NaN,NaN,NaN,NaN,NaN,-0.008813638,1.4582794,1.467093037,8045770194,71.62471396,81.64981952,33052115199,71.42857143,21.42857143
16/06/2017,242.77,242.83,241.6337,242.64,239.2784,236.7778,227.93365,242.452,245.8849964,239.0190036,54.81401263,64.67454135,NaN,NaN,NaN,NaN,NaN,NaN,-0.133924106,1.299687905,1.433612011,7961217097,45.76659039,66.59038902,33109810336,64.28571429,14.28571429
19/06/2017,243.59,244.73,243.48,244.66,239.4628,236.9287,228.07005,242.7695,245.7571511,239.7818489,63.20720467,64.74382187,NaN,NaN,NaN,NaN,NaN,NaN,-0.089478687,1.321763653,1.411242339,8026340899,91.99084668,69.79405034,33167640272,57.14285714,7.142857143
20/06/2017,244.25,244.26,242.99,243.01,239.619,237.0655,228.19815,242.944,245.5332037,240.3547963,54.32992773,64.20419233,NaN,NaN,NaN,NaN,NaN,NaN,-0.175095711,1.192372701,1.367468412,7969434531,40.76355774,59.50699827,33112526231,50,0
21/06/2017,243.42,243.59,242.41,242.95,239.7712,237.2053,228.32105,243.089,245.3126987,240.8653013,54.03274592,63.19868733,NaN,NaN,NaN,NaN,NaN,NaN,-0.235876004,1.072623406,1.308499411,7913456962,38.98646447,57.2469563,33107782369,42.85714286,78.57142857
22/06/2017,242.96,243.53,242.64,242.84,239.9268,237.3582,228.440096,243.2005,245.1184205,241.2825795,53.45544644,61.99460007,NaN,NaN,NaN,NaN,NaN,NaN,-0.280556187,0.957804176,1.238360364,7869308903,35.72846015,38.49282745,33083476134,35.71428571,71.42857143
23/06/2017,242.91,243.51,242.47,243.13,240.1088,237.5142,228.560696,243.269,245.0705649,241.4674351,54.82577538,60.97006774,NaN,NaN,NaN,NaN,NaN,NaN,-0.286636414,0.880064846,1.16670126,7936295704,44.31774428,39.6775563,33101511042,28.57142857,64.28571429
26/06/2017,243.9,244.38,243.045,243.29,240.3244,237.6709,228.684596,243.348,245.001682,241.694318,55.60241928,60.34951054,NaN,NaN,NaN,NaN,NaN,NaN,-0.275847195,0.821892267,1.097739461,7992996181,49.05665966,43.03428803,33065621976,21.42857143,57.14285714
27/06/2017,243.04,243.38,241.31,241.33,240.4596,237.8065,228.824846,243.3395,245.032373,241.646627,45.32296012,58.88761533,NaN,NaN,45.32296012,NaN,NaN,NaN,-0.389714857,0.61059589,1.000310747,7910748515,0.540540541,31.30498149,32984963637,14.28571429,100
28/06/2017,242.5,243.715,242.23,243.49,240.652,237.948,228.960596,243.442,244.8934489,241.9905511,55.16111666,58.09933351,NaN,NaN,NaN,NaN,NaN,NaN,-0.311928894,0.61039963,0.922328524,7980791114,58.91891892,36.17203971,33033781206,7.142857143,92.85714286
29/06/2017,243.66,243.72,239.955,241.35,240.8102,238.0722,229.101196,243.3415,245.056216,241.626784,46.27692476,56.85639859,NaN,NaN,NaN,NaN,NaN,NaN,-0.391800824,0.432577493,0.824378318,7873841395,28.38250254,29.280654,33006085064,0,100
30/06/2017,242.28,242.71,241.575,241.8,240.9394,238.2008,229.244446,243.223,245.0180053,241.4279947,48.16740129,55.77354806,NaN,NaN,NaN,NaN,NaN,NaN,-0.400121907,0.324225933,0.724347841,7960662089,37.53814852,41.61319,32953686671,14.28571429,92.85714286
03/07/2017,242.88,243.38,242.21,242.21,241.0918,238.3305,229.379096,243.134,244.9445071,241.3234929,49.89732659,54.49023611,NaN,NaN,NaN,NaN,NaN,NaN,-0.364800848,0.26834678,0.633147629,7999815895,45.87995931,37.26687013,32914532865,7.142857143,85.71428571
05/07/2017,242.63,243.01,241.7,242.77,241.2038,238.4522,229.526096,243.112,244.9289601,241.2950399,52.2418816,53.53696983,NaN,NaN,NaN,NaN,NaN,NaN,-0.293573224,0.266181099,0.559754323,8054243491,58.95287958,47.4569958,32949017526,0,78.57142857
06/07/2017,241.89,242.03,240.34,240.55,241.2438,238.5426,229.661796,242.9565,245.0677392,240.8452608,43.54293177,52.20557678,NaN,NaN,43.54293177,NaN,NaN,NaN,-0.380317922,0.08435692,0.464674842,7988128174,12.46073298,39.09785729,32899333234,14.28571429,71.42857143
07/07/2017,241.21,242.28,240.5645,242.11,241.318,238.636,229.805246,242.873,244.9794482,240.7665518,49.86094418,51.85178617,NaN,NaN,NaN,NaN,NaN,NaN,-0.319431721,0.065385191,0.384816912,8046100442,45.13089005,38.84816754,32945815807,7.142857143,64.28571429
10/07/2017,241.95,242.8,241.76,242.37,241.3934,238.7227,229.937996,242.821,244.9231979,240.7188021,50.84821183,50.96900097,NaN,NaN,NaN,NaN,NaN,NaN,-0.251440001,0.070516911,0.321956912,8082763716,54.57627119,37.38929807,32952161374,0,57.14285714
11/07/2017,242.16,242.55,240.85,242.19,241.4756,238.7954,230.063046,242.7625,244.8665615,240.6584385,50.11253184,50.66775841,NaN,NaN,NaN,NaN,NaN,NaN,-0.210065607,0.059374903,0.26944051,8032409102,50.50847458,50.07187861,32981189328,28.57142857,50
12/07/2017,243.3,244.2,243.3,244.01,241.5822,238.8883,230.203146,242.7355,244.7594513,240.7115487,56.9022456,50.87272267,NaN,NaN,NaN,NaN,NaN,NaN,-0.059429241,0.195153958,0.2545832,8092019507,91.63841808,65.57438795,33015630895,21.42857143,42.85714286
13/07/2017,244.02,244.55,243.76,244.42,241.6952,238.9816,230.354046,242.7445,244.7965378,240.6924622,58.27978396,51.21731821,NaN,NaN,NaN,NaN,NaN,NaN,0.061946349,0.332016136,0.270069787,8131491144,97.17083787,79.77257684,33042111867,100,35.71428571
14/07/2017,244.43,245.97,244.31,245.56,241.8368,239.0723,230.503996,242.834,245.1906705,240.4773295,61.92401487,51.72433531,NaN,NaN,NaN,NaN,NaN,NaN,0.20506485,0.526400849,0.321335999,8191753836,93.1837074,93.99765445,33072606241,100,28.57142857
17/07/2017,245.47,245.91,245.33,245.53,241.9722,239.1648,230.648446,242.9785,245.6084298,240.3485702,61.77110139,52.16495546,NaN,NaN,NaN,NaN,NaN,NaN,0.279174826,0.670304532,0.391129706,8158221919,92.68495428,94.34649985,33062199784,92.85714286,21.42857143
18/07/2017,245.06,245.72,244.67,245.66,242.0914,239.257,230.803346,243.0285,245.8176094,240.2393906,62.20662244,53.37093134,NaN,NaN,NaN,NaN,NaN,NaN,0.315721159,0.785781155,0.470059996,8200964417,94.84621779,93.57162649,33100057425,85.71428571,14.28571429
19/07/2017,246.02,247,246.01,246.99,242.238,239.3595,230.956796,243.2275,246.5076456,239.9473544,66.42138503,54.17523623,NaN,NaN,NaN,NaN,NaN,NaN,0.402669114,0.973396388,0.570727274,8251998677,99.85805536,95.79640914,33150060690,100,7.142857143
20/07/2017,247.28,247.42,246.47,247.1,242.3912,239.4594,231.113396,243.435,247.1188811,239.7511189,66.75164301,55.6377161,NaN,NaN,NaN,NaN,NaN,NaN,0.437874558,1.118070472,0.680195914,8299133860,95.48022599,96.72816638,33165441645,100,0
21/07/2017,246.44,246.91,246.18,246.88,242.5314,239.5635,231.274396,243.637,247.6006554,239.6733446,65.36691894,56.86625308,NaN,NaN,NaN,NaN,NaN,NaN,0.416745438,1.201127711,0.784382273,8210422841,92.37288136,95.9037209,33246861347,92.85714286,21.42857143
24/07/2017,246.79,246.98,246.28,246.82,242.6802,239.6339,231.430346,243.8215,248.0106874,239.6323126,64.97106541,57.94294871,NaN,NaN,NaN,NaN,NaN,NaN,0.370675508,1.247726658,0.87705115,8163800585,91.52542373,93.12617702,33272170572,85.71428571,14.28571429
25/07/2017,247.68,247.8,247.16,247.42,242.849,239.7254,231.588546,244.028,248.4902936,239.5657064,67.11568371,59.00536314,NaN,NaN,NaN,NaN,NaN,NaN,0.352663035,1.317879944,0.965216909,8218716176,94.90616622,92.93482377,33261873898,100,7.142857143
26/07/2017,247.75,247.79,247.13,247.43,242.9916,239.8155,231.750496,244.333,248.8495079,239.8164921,67.15178048,60.69170948,NaN,NaN,NaN,NaN,67.15178048,NaN,0.314724466,1.358622491,1.043898025,8266291598,94.88632437,93.77263811,33257548860,92.85714286,0
27/07/2017,247.96,248,245.68,247.2,243.134,239.9104,231.905696,244.5185,249.1835842,239.8534158,65.37432287,61.79980796,NaN,NaN,NaN,NaN,NaN,NaN,0.250251847,1.356712834,1.106460987,8195525030,88.81118881,92.86789313,33279510898,100,0
28/07/2017,246.65,247.06,246.13,246.91,243.3558,240.0095,232.073096,244.7965,249.3341041,240.2588959,63.10618982,62.67537781,NaN,NaN,NaN,NaN,NaN,NaN,0.168128528,1.316621647,1.148493119,8145436671,84.75524476,89.48425265,33313441722,92.85714286,7.142857143
31/07/2017,247.37,247.48,246.53,246.77,243.5558,240.1116,232.238396,245.045,249.4411324,240.6488676,61.98808059,63.5236313,NaN,NaN,NaN,NaN,NaN,NaN,0.088436581,1.259038845,1.170602264,8079598012,73.82978723,82.46540693,33280868912,85.71428571,0
01/08/2017,247.46,247.5,246.716,247.32,243.736,240.2162,232.409946,245.3005,249.6007952,241.0002048,64.63877074,64.07624023,NaN,NaN,NaN,NaN,NaN,NaN,0.058278779,1.243450738,1.185171959,8134648413,83.96226415,80.84909871,33310641068,78.57142857,0
02/08/2017,247.47,247.6,246.37,247.44,243.8944,240.3137,232.581546,245.534,249.7659329,241.3020671,65.20881894,64.5711713,NaN,NaN,NaN,NaN,NaN,NaN,0.033174516,1.226640104,1.193465588,8181859629,84.82384824,80.87196654,33345569691,71.42857143,0
03/08/2017,247.31,247.34,246.64,246.96,244.0326,240.4052,232.754446,245.8545,249.4513068,242.2576932,60.97455855,64.50335299,NaN,NaN,NaN,NaN,NaN,NaN,-0.025812489,1.161199976,1.187012466,8141003632,68.76876877,79.18496039,33342067748,64.28571429,0
04/08/2017,247.52,247.79,246.97,247.41,244.1686,240.5103,232.922946,246.1195,249.3344306,242.9045694,63.37558987,64.61795931,NaN,NaN,NaN,NaN,NaN,NaN,-0.043535085,1.132593609,1.176128694,8201195470,82.28228228,78.62496643,33346472029,57.14285714,7.142857143
07/08/2017,247.49,247.87,247.37,247.87,244.2908,240.5995,233.090896,246.3945,249.1934961,243.5955039,65.69880413,64.86740086,NaN,NaN,NaN,NaN,65.69880413,NaN,-0.0337275,1.13396932,1.167696819,8233190491,94.39655172,81.81586759,33378467050,50,0
08/08/2017,247.51,248.91,246.83,247.26,244.4018,240.6873,233.257796,246.648,248.6953358,244.6006642,60.24158144,64.42598632,NaN,NaN,NaN,NaN,NaN,NaN,-0.075386688,1.07346346,1.148850148,8171471138,48.91640867,75.19841423,33342266276,100,42.85714286
09/08/2017,246.47,247.31,246.06,247.25,244.5168,240.7895,233.424146,246.81,248.4735144,245.1464856,60.15336916,63.95468105,NaN,NaN,NaN,NaN,NaN,NaN,-0.108657989,1.013027662,1.12168565,8108838519,48.60681115,63.97325718,33398886163,92.85714286,35.71428571
10/08/2017,246.29,246.44,243.7,243.76,244.5632,240.8594,233.568496,246.777,248.6427449,244.9112551,38.79974372,62.05702567,NaN,NaN,38.79974372,NaN,NaN,NaN,-0.356765605,0.675728644,1.032494249,7988359049,1.151631478,32.8916171,33283683166,85.71428571,100
11/08/2017,244.02,244.8,243.75,244.12,244.5784,240.9633,233.718246,246.705,248.844154,244.565846,41.12156959,60.35349026,NaN,NaN,NaN,NaN,NaN,NaN,-0.480011104,0.432480369,0.912491473,8063228996,8.061420345,19.27328766,33261578706,78.57142857,92.85714286
14/08/2017,245.59,246.79,245.55,246.54,244.6258,241.0859,233.882246,246.7555,248.8279621,244.6830379,53.80802928,59.40294351,NaN,NaN,NaN,NaN,NaN,NaN,-0.385976284,0.430021118,0.815997402,8136520915,54.51055662,21.24120282,33305317432,71.42857143,85.71428571
15/08/2017,246.98,247,246.16,246.51,244.6762,241.2107,234.048946,246.798,248.8129203,244.7830797,53.65369073,58.43879425,NaN,NaN,NaN,NaN,NaN,NaN,-0.316157388,0.420800667,0.736958055,8081278169,53.93474088,38.83557262,33296110307,64.28571429,78.57142857
16/08/2017,247.11,247.57,246.45,246.94,244.7508,241.3415,234.220946,246.7955,248.8095852,244.7814148,55.61867664,57.74196237,NaN,NaN,NaN,NaN,NaN,NaN,-0.235099875,0.443083211,0.678183086,8137993713,62.18809981,56.8777991,33289020864,57.14285714,71.42857143
17/08/2017,246.24,246.6,243.09,243.09,244.7394,241.4362,234.373646,246.595,249.168585,244.021415,39.47919638,56.05431998,NaN,NaN,NaN,NaN,NaN,NaN,-0.423851143,0.148369157,0.5722203,8009503317,0,38.70761356,33160530468,50,100
18/08/2017,242.9,244.189,242.2,242.71,244.718,241.5101,234.532146,246.3865,249.4608863,243.3121137,38.2979197,54.36216563,NaN,NaN,38.2979197,NaN,NaN,NaN,-0.54940534,-0.114536375,0.434868965,7872755331,7.600596125,23.26289864,33093909655,42.85714286,100
21/08/2017,242.64,243.2,241.83,242.9,244.7078,241.5837,234.697946,246.1905,249.6098185,242.7711815,39.27627459,52.55055877,NaN,NaN,NaN,NaN,NaN,NaN,-0.591138803,-0.304054539,0.287084265,7938225067,15.11299435,7.571196825,33130706514,35.71428571,100
22/08/2017,243.57,245.62,243.55,245.44,244.7494,241.6752,234.881246,246.0915,249.4771832,242.7058168,50.56184823,51.50434657,NaN,NaN,NaN,NaN,NaN,NaN,-0.426828483,-0.246451339,0.180377144,8001365168,50.98870056,24.56743035,33182865728,28.57142857,92.85714286
23/08/2017,244.33,245.05,244.16,244.56,244.7496,241.7634,235.061296,245.948,249.3378767,242.5581233,47.283123,50.52638689,NaN,NaN,NaN,NaN,NaN,NaN,-0.359270911,-0.268711496,0.090559416,7951161331,38.55932203,34.88700565,33177788935,21.42857143,85.71428571
24/08/2017,245,245.18,243.75,243.99,244.7446,241.85,235.215496,245.7875,249.2286444,242.3463556,45.2369053,49.23076656,NaN,NaN,NaN,NaN,NaN,NaN,-0.335295241,-0.328559635,0.006735606,7900419660,30.50847458,40.01883239,33144079433,14.28571429,78.57142857
25/08/2017,244.9,245.61,244.39,244.56,244.7604,241.9408,235.367746,245.67,249.1102907,242.2297093,47.67547761,47.9433861,NaN,NaN,NaN,NaN,NaN,NaN,-0.266376363,-0.326234848,-0.059858485,7964865572,38.55932203,35.87570621,33097593857,7.142857143,71.42857143
28/08/2017,245.17,245.2,244.09,244.57,244.799,242.0387,235.5087,245.56,248.9932492,242.1267508,47.7194619,47.04894899,NaN,NaN,NaN,NaN,NaN,NaN,-0.208031562,-0.319897937,-0.111866376,8005431178,47.73519164,38.93432942,33092112019,0,64.28571429
29/08/2017,243.06,245.15,242.93,244.85,244.8028,242.1328,235.64835,245.4365,248.7842591,242.0887409,49.01188274,46.25312853,NaN,NaN,NaN,NaN,NaN,NaN,-0.141668002,-0.288951378,-0.147283376,8056566893,52.61324042,46.3025847,33129427270,35.71428571,57.14285714
30/08/2017,244.83,246.32,244.62,246.01,244.8628,242.2409,235.7963,245.365,248.5976491,242.1323509,54.07688751,47.34435309,NaN,NaN,NaN,NaN,NaN,NaN,-0.017274893,-0.168876993,-0.151602099,8118597698,72.82229965,57.72357724,33168835076,28.57142857,50
31/08/2017,246.72,247.77,246.0473,247.49,244.9536,242.3624,235.9508,245.3915,248.684148,242.098852,59.59213714,48.66367934,NaN,NaN,NaN,NaN,NaN,NaN,0.157430146,0.045185583,-0.112244563,8222401578,95.28619529,73.57391179,33238895313,100,42.85714286
01/09/2017,247.92,248.33,247.67,247.84,245.0536,242.4902,236.0986,245.413,248.7632006,242.0627994,60.79137809,49.16248997,NaN,NaN,NaN,NaN,NaN,NaN,0.282038626,0.240303719,-0.041734906,8284408567,92.46153846,86.8566778,33208831319,100,35.71428571
05/09/2017,247.26,247.52,244.95,246.06,245.1122,242.6105,236.23955,245.3225,248.4954222,242.1495778,52.29157387,49.06519591,NaN,NaN,NaN,NaN,NaN,NaN,0.232140924,0.248441248,0.016300324,8193009790,65.07692308,84.27488561,33196384014,92.85714286,28.57142857
06/09/2017,246.84,247.28,246.23,246.9,245.1844,242.7544,236.3791,245.3045,248.4370802,242.1719198,55.45671543,49.05362725,NaN,NaN,NaN,NaN,NaN,NaN,0.242155031,0.318994113,0.076839082,8250926657,78,78.51282051,33212380102,85.71428571,21.42857143
07/09/2017,247.25,247.27,246.4,246.87,245.2952,242.8774,236.52095,245.2855,248.3749626,242.1960374,55.31556829,50.18479667,NaN,NaN,NaN,NaN,NaN,NaN,0.233122455,0.368242151,0.135119696,8192891927,77.53846154,73.53846154,33217049563,78.57142857,14.28571429
08/09/2017,246.54,247.11,246.3,246.58,245.357,243.0045,236.6531,245.4265,248.4818185,242.3711815,53.8877613,51.29835679,NaN,NaN,NaN,NaN,NaN,NaN,0.195501364,0.379496401,0.183995037,8129059102,73.07692308,76.20512821,33197348073,71.42857143,7.142857143
11/09/2017,248.04,249.3,248.02,249.21,245.5142,243.1622,236.79625,245.681,249.0865067,242.2754933,63.17193848,53.00518992,NaN,NaN,NaN,NaN,NaN,NaN,0.327835697,0.593789658,0.265953961,8200423950,98.58712716,83.06750392,33258677240,100,0
12/09/2017,249.63,250.09,249.42,250.05,245.6792,243.3093,236.943,245.8565,249.7480718,241.9649282,65.55718912,54.0762857,NaN,NaN,NaN,NaN,NaN,NaN,0.44477679,0.821924949,0.377148159,8257319977,99.44134078,90.36846367,33308779711,100,35.71428571
13/09/2017,249.72,250.21,249.59,250.17,245.8384,243.4651,237.08625,246.0395,250.3576268,241.7213732,65.89699776,55.40584818,NaN,NaN,NaN,NaN,65.89699776,NaN,0.498976999,1.000869408,0.501892408,8316547979,99.45054945,99.15967246,33360365390,100,28.57142857
14/09/2017,249.8,250.32,249.6,250.09,245.9848,243.5943,237.2343,246.197,250.8516884,241.5423116,65.43351932,56.84846347,NaN,NaN,NaN,NaN,NaN,NaN,0.497110371,1.123280372,0.626170001,8221101630,96.88768606,98.5931921,33394832127,100,21.42857143
15/09/2017,248.69,249.29,248.57,249.19,246.1576,243.7007,237.3757,246.502,251.1014504,241.9025496,60.29560597,57.74990121,NaN,NaN,NaN,NaN,NaN,NaN,0.406736488,1.134590611,0.727854123,8125669248,84.70906631,93.68243394,33463755514,92.85714286,14.28571429
18/09/2017,249.61,250.12,249.28,249.72,246.3098,243.8139,237.5224,246.8525,251.3088208,242.3961792,62.17898496,58.78272428,NaN,NaN,NaN,NaN,NaN,NaN,0.355957745,1.172801304,0.816843559,8171904486,91.88092016,91.15922418,33465957192,85.71428571,7.142857143
19/09/2017,250,250.07,249.6,249.97,246.4618,243.9276,237.6744,247.206,251.4695966,242.9424034,63.06888332,59.78679575,NaN,NaN,NaN,NaN,NaN,NaN,0.313978128,1.20931622,0.895338091,8219012634,93.85964912,90.14987853,33493019320,78.57142857,0
20/09/2017,250.07,250.19,248.92,250.06,246.6192,244.0474,237.8263,247.437,251.7924706,243.0815294,63.40272699,60.45292715,NaN,NaN,NaN,NaN,NaN,NaN,0.268787829,1.231322878,0.962535049,8278586717,95.15828678,93.63295202,33540397134,71.42857143,0
21/09/2017,249.88,249.98,249.185,249.39,246.7268,244.1545,237.96825,247.6785,251.9027456,243.4542544,59.11832882,60.41908369,NaN,NaN,NaN,NaN,NaN,NaN,0.174840039,1.181085098,1.006245059,8230375319,82.68156425,90.56650005,33517049476,64.28571429,14.28571429
22/09/2017,249.05,249.63,249.02,249.44,246.8272,244.2612,238.10695,247.951,251.8812412,244.0207588,59.33914873,60.31535303,NaN,NaN,NaN,NaN,NaN,NaN,0.10080712,1.132253959,1.031446839,8281589351,83.61266294,87.15083799,33536359685,57.14285714,7.142857143
25/09/2017,249.15,249.5532,248.08,248.93,246.8946,244.3657,238.2286,248.1695,251.7954811,244.5435189,56.01558992,60.58135417,NaN,NaN,56.01558992,NaN,NaN,NaN,0.007169733,1.040409005,1.033239272,8224524994,66.01466993,77.43629904,33545144776,50,0
26/09/2017,249.42,249.7,248.805,249.08,246.9656,244.4689,238.34825,248.395,251.6382792,245.1517208,56.78229705,60.67603857,NaN,NaN,NaN,NaN,NaN,NaN,-0.051743413,0.968560006,1.020303419,8278606953,69.15422886,72.92718724,33524297540,42.85714286,0
27/09/2017,249.88,250.49,248.87,250.05,247.0534,244.5724,238.46595,248.655,251.5329958,245.7770042,61.46072005,61.11497799,NaN,NaN,NaN,NaN,NaN,NaN,-0.033355333,0.978609252,1.011964585,8359608379,89.49880668,74.88923515,33561298192,100,7.142857143
28/09/2017,249.73,250.44,249.63,250.35,247.1206,244.6793,238.58645,248.872,251.568276,246.175724,62.80191704,61.7517034,NaN,NaN,NaN,NaN,NaN,NaN,-0.010162089,0.999261975,1.009424063,8404387220,94.33198381,84.32833978,33596126179,92.85714286,0
29/09/2017,250.34,251.32,250.13,251.23,247.2032,244.7972,238.7038,249.059,251.8625827,246.2554173,66.48624409,61.98843951,NaN,NaN,NaN,NaN,NaN,NaN,0.051864519,1.074254712,1.022390193,8489965222,97.22222222,93.68433757,33668759609,100,0
02/10/2017,251.49,252.32,251.2926,252.32,247.312,244.9217,238.836,249.283,252.3634227,246.2025773,70.39732725,62.33416366,NaN,NaN,NaN,NaN,NaN,NaN,0.148263089,1.207719054,1.059455965,8548988207,100,97.18473534,33727782594,100,64.28571429
03/10/2017,252.46,252.89,252.23,252.86,247.4328,245.0565,238.96625,249.623,252.7065116,246.5394884,72.13242923,62.77955163,NaN,NaN,NaN,NaN,NaN,NaN,0.225714329,1.341598876,1.115884547,8615798376,99.37629938,98.86617387,33788519112,100,57.14285714
04/10/2017,252.69,253.44,252.56,253.16,247.5476,245.1983,239.10685,249.936,253.119598,246.752402,73.07656978,63.3254838,NaN,NaN,NaN,NaN,NaN,NaN,0.271398941,1.455133223,1.183734283,8671751995,94.7761194,98.05080626,33808865882,100,50
05/10/2017,253.54,254.68,253.196,254.66,247.6922,245.3419,239.2525,250.3255,253.8056751,246.8453249,77.23039098,64.5351113,NaN,NaN,NaN,NaN,77.23039098,NaN,0.370740605,1.647160039,1.276419434,8735274752,99.6969697,97.94979616,33870676435,100,42.85714286
06/10/2017,254.15,254.7008,253.85,254.37,247.8356,245.4848,239.39235,250.715,254.1748584,247.2551416,74.82677084,65.43852458,NaN,NaN,NaN,NaN,NaN,NaN,0.383427206,1.755703442,1.372276235,8654628754,95.00362494,96.49223801,33888610407,100,35.71428571
09/10/2017,254.63,254.7,253.65,253.95,247.9764,245.6661,239.53325,250.952,254.6106861,247.2933139,71.36271458,66.0309411,NaN,NaN,NaN,NaN,NaN,NaN,0.331964835,1.787232279,1.455267444,8618825616,88.65998067,94.4535251,33873266205,92.85714286,28.57142857
10/10/2017,254.6,255.05,253.98,254.62,248.1334,245.8446,239.67945,251.1805,255.1434861,247.2175139,73.47248274,66.75020936,NaN,NaN,NaN,NaN,NaN,NaN,0.311797512,1.845014334,1.533216822,8661882979,93.83070301,92.49810287,33881716715,100,21.42857143
11/10/2017,254.51,255.02,254.32,255.02,248.2874,246.0117,239.826,251.423,255.6908055,247.1551945,74.67217711,67.86119853,NaN,NaN,NaN,NaN,NaN,NaN,0.294361104,1.901168202,1.606807098,8709557304,99.56958393,94.0200892,33929391040,92.85714286,14.28571429
12/10/2017,254.66,255.06,254.365,254.64,248.4314,246.1629,239.96785,251.6505,256.0913984,247.2096016,71.37001717,68.72054627,NaN,NaN,NaN,NaN,NaN,NaN,0.22910174,1.893184273,1.664082533,8662477035,93.98280802,95.79436499,33919568538,100,7.142857143
13/10/2017,255.14,255.27,254.64,254.95,248.5912,246.3119,240.1206,251.9385,256.4502991,247.4267009,72.44072235,69.89377002,NaN,NaN,NaN,NaN,NaN,NaN,0.180800896,1.890083653,1.709282757,8717277470,95.05027069,96.20088755,33918698690,100,0
16/10/2017,255.21,255.51,254.82,255.29,248.7488,246.4587,240.2753,252.217,256.8330854,247.6009146,73.60658222,71.09550467,NaN,NaN,NaN,NaN,NaN,NaN,0.147163782,1.893237485,1.746073703,8755799145,96.68674699,95.2399419,33932655819,100,0
17/10/2017,255.23,255.52,254.98,255.47,248.9008,246.5958,240.435,252.492,257.1943764,247.7896236,74.22816942,72.00746534,NaN,NaN,NaN,NaN,NaN,NaN,0.113934681,1.888492054,1.774557373,8787360109,99.15110357,96.96270708,33958372160,100,0
18/10/2017,255.9,255.95,255.5,255.72,249.07,246.7359,240.5874,252.775,257.5387233,248.0112767,75.10510738,72.88626465,NaN,NaN,NaN,NaN,NaN,NaN,0.086910795,1.883195867,1.796285072,8828248439,96.04810997,97.29532017,33957463530,100,0
19/10/2017,254.83,255.83,254.35,255.79,249.2408,246.8788,240.73345,253.095,257.7651028,248.4248972,75.3579459,73.51995764,NaN,NaN,NaN,NaN,NaN,NaN,0.053507588,1.863169556,1.809661969,8890152227,96.56460686,97.2546068,34016021167,92.85714286,0
20/10/2017,256.7,257.14,255.7744,257.11,249.5078,247.0355,240.887,253.4785,258.1447416,248.8122584,79.57135079,74.17524504,NaN,NaN,NaN,NaN,79.57135079,NaN,0.097507122,1.931545871,1.834038749,8979328604,99.38900204,97.33390629,34101279426,100,0
23/10/2017,257.48,257.51,256.02,256.11,249.7476,247.163,241.0315,253.8375,258.139299,249.535701,69.8301988,74.0108,NaN,NaN,NaN,NaN,NaN,NaN,0.039435448,1.883333059,1.843897611,8915413298,71.71717172,89.22359354,34045085432,100,0
24/10/2017,256.6,256.83,256.15,256.56,249.948,247.2869,241.182,254.2115,258.0717605,250.3512395,71.5198353,73.89960469,NaN,NaN,NaN,NaN,NaN,NaN,0.012877463,1.859994439,1.847116977,8982349208,77.97867408,83.02828261,34058866355,92.85714286,0
25/10/2017,256.18,256.31,254,255.29,250.1236,247.3999,241.32615,254.4735,257.8493038,251.0976962,61.1168561,72.74863791,NaN,NaN,61.1168561,NaN,NaN,NaN,-0.102331872,1.719202137,1.821534009,8878633917,42.48704663,64.06096414,34070988921,85.71428571,0
